"PROBEID","ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"214693_x_at","214693_x_at","neuroblastoma breakpoint family member 26///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 14","NBPF26///NBPF10///NBPF9///NBPF14","101060684///100132406///400818///25832","","","","601566954F1 NIH_MGC_21 Homo sapiens cDNA clone IMAGE:3841692 5-, mRNA sequence",10146337,"BE732345",NA,NA,"","1q21.1///1q21.1///1q21.2","Chromosome 1, NC_000001.11 (120805561..120842215)///Chromosome 1, NC_000001.11 (146066318..146144804, complement)///Chromosome 1, NC_000001.11 (149054033..149090861, complement)///Chromosome 1, NC_000001.11 (148531385..148607636, complement)","poly(A) RNA binding","","cytoplasm///cytoplasm///cytoplasm","GO:0044822","","GO:0005737///GO:0005737///GO:0005737",0.561908200000003,10.0277805454545,2.16466574787493,0.0406237231403346,0.999963124668809,-4.42445766158383,"LOC102724250","neuroblastoma breakpoint family member 1-like"
"214731_at","214731_at","","","","","","","Homo sapiens KIAA1433 mRNA for KIAA1433 protein",7243246,"AB037854",NA,NA,"","","","","","","","","",0.689680400000002,5.92177177272727,2.86367010596004,0.00858020150225068,0.999963124668809,-4.2942376248011,NA,NA
"214861_at","214861_at","lysine demethylase 4C","KDM4C","23081","","","","",NA,"",NA,NA,"","9p24.1","Chromosome 9, NC_000009.12 (6720863..7175648)","androgen receptor binding///dioxygenase activity///enzyme binding///histone demethylase activity///histone demethylase activity///histone demethylase activity (H3-K9 specific)///histone demethylase activity (H3-K9 specific)///zinc ion binding","histone H3-K9 demethylation///histone H3-K9 demethylation///oxidation-reduction process///positive regulation of cell proliferation///regulation of transcription from RNA polymerase II promoter///transcription, DNA-templated","nuclear chromatin///nucleoplasm","GO:0050681///GO:0051213///GO:0019899///GO:0032452///GO:0032452///GO:0032454///GO:0032454///GO:0008270","GO:0033169///GO:0033169///GO:0055114///GO:0008284///GO:0006357///GO:0006351","GO:0000790///GO:0005654",-0.763515533333331,4.74013109090909,-2.76996246510338,0.0106687935414096,0.999963124668809,-4.31202618619756,"KDM4C","lysine demethylase 4C"
"214895_s_at","214895_s_at","ADAM metallopeptidase domain 10","ADAM10","102","","","","AU135154 PLACE1 Homo sapiens cDNA clone PLACE1001348 5-, mRNA sequence",10995693,"AU135154",NA,NA,"","15q22","Chromosome 15, NC_000015.10 (58595204..58749978, complement)","SH3 domain binding///endopeptidase activity///integrin binding///metalloendopeptidase activity///metalloendopeptidase activity///metalloendopeptidase activity///metallopeptidase activity///metallopeptidase activity///metallopeptidase activity///protein binding///protein homodimerization activity///protein kinase binding///receptor binding///zinc ion binding","Notch receptor processing///Notch signaling pathway///Notch signaling pathway///PMA-inducible membrane protein ectodomain proteolysis///cell-cell signaling///constitutive protein ectodomain proteolysis///ephrin receptor signaling pathway///extracellular matrix disassembly///in utero embryonic development///integrin-mediated signaling pathway///membrane protein ectodomain proteolysis///membrane protein ectodomain proteolysis///monocyte activation///negative regulation of cell adhesion///negative regulation of cell adhesion///positive regulation of T cell chemotaxis///positive regulation of cell growth///positive regulation of cell migration///positive regulation of cell proliferation///protein phosphorylation///protein processing///response to tumor necrosis factor","Golgi apparatus///Golgi-associated vesicle///cell surface///cytoplasm///extracellular exosome///focal adhesion///integral component of membrane///intracellular membrane-bounded organelle///membrane///nucleus///perinuclear endoplasmic reticulum///plasma membrane///postsynaptic density///tetraspanin-enriched microdomain///trans-Golgi network","GO:0017124///GO:0004175///GO:0005178///GO:0004222///GO:0004222///GO:0004222///GO:0008237///GO:0008237///GO:0008237///GO:0005515///GO:0042803///GO:0019901///GO:0005102///GO:0008270","GO:0007220///GO:0007219///GO:0007219///GO:0051088///GO:0007267///GO:0051089///GO:0048013///GO:0022617///GO:0001701///GO:0007229///GO:0006509///GO:0006509///GO:0042117///GO:0007162///GO:0007162///GO:0010820///GO:0030307///GO:0030335///GO:0008284///GO:0006468///GO:0016485///GO:0034612","GO:0005794///GO:0005798///GO:0009986///GO:0005737///GO:0070062///GO:0005925///GO:0016021///GO:0043231///GO:0016020///GO:0005634///GO:0097038///GO:0005886///GO:0014069///GO:0097197///GO:0005802",1.08864503333333,4.88505986363636,2.1825380184792,0.0391300652545589,0.999963124668809,-4.42125041855824,"ADAM10","ADAM metallopeptidase domain 10"
"214910_s_at","214910_s_at","apolipoprotein M","APOM","55937","","","","Homo sapiens HSPC336 mRNA, partial cds",6841321,"AF161454",NA,NA,"","6p21.33","Chromosome 6, NC_000006.12 (31652410..31658210)","antioxidant activity///lipid transporter activity///phospholipid binding","cellular oxidant detoxification///cholesterol efflux///cholesterol efflux///cholesterol homeostasis///high-density lipoprotein particle assembly///high-density lipoprotein particle clearance///high-density lipoprotein particle remodeling///lipoprotein metabolic process///negative regulation of plasma lipoprotein particle oxidation///response to glucose///retinoid metabolic process///reverse cholesterol transport","discoidal high-density lipoprotein particle///extracellular exosome///extracellular region///high-density lipoprotein particle///integral component of plasma membrane///low-density lipoprotein particle///spherical high-density lipoprotein particle///very-low-density lipoprotein particle","GO:0016209///GO:0005319///GO:0005543","GO:0098869///GO:0033344///GO:0033344///GO:0042632///GO:0034380///GO:0034384///GO:0034375///GO:0042157///GO:0034445///GO:0009749///GO:0001523///GO:0043691","GO:0034365///GO:0070062///GO:0005576///GO:0034364///GO:0005887///GO:0034362///GO:0034366///GO:0034361",0.615423400000001,4.71151281818182,2.12579702240259,0.0440508380793412,0.999963124668809,-4.4313981363366,"APOM","apolipoprotein M"
"214932_at","214932_at","kinase D-interacting substrate 220kDa","KIDINS220","57498","","","","Homo sapiens mRNA; cDNA DKFZp434F0621 (from clone DKFZp434F0621)",6599236,"AL133620",NA,NA,"","2p24","Chromosome 2, NC_000002.12 (8728857..8837625, complement)","PDZ domain binding///PDZ domain binding///protein kinase regulator activity","activation of MAPKK activity///cellular response to nerve growth factor stimulus///dendrite morphogenesis///in utero embryonic development///nerve growth factor signaling pathway///nerve growth factor signaling pathway///positive regulation of neuron projection development///regulation of protein kinase activity","cytosol///integral component of membrane///late endosome///membrane///protein complex","GO:0030165///GO:0030165///GO:0019887","GO:0000186///GO:1990090///GO:0048813///GO:0001701///GO:0038180///GO:0038180///GO:0010976///GO:0045859","GO:0005829///GO:0016021///GO:0005770///GO:0016020///GO:0043234",0.881367033333335,4.13968631818182,2.17461056523467,0.0397863690793155,0.999963124668809,-4.42267423572169,"KIDINS220","kinase D interacting substrate 220"
"215011_at","215011_at","small nucleolar RNA host gene 3///small nucleolar RNA, H/ACA box 73A","SNHG3///SNORA73A","8420///6080","","","","Homo sapiens RNA transcript from U17 small nucleolar RNA host gene, variant U17HG-AB",3236105,"AJ006835",NA,NA,"","1p36.1///1p36.1","Chromosome 1, NC_000001.11 (28505943..28510892)///Chromosome 1, NC_000001.11 (28507365..28507571)","","","","","","",0.703564166666669,4.22220390909091,2.12237644490924,0.0443645284226583,0.999963124668809,-4.43200657631713,"SNHG3","small nucleolar RNA host gene 3"
"215037_s_at","215037_s_at","BCL2 like 1","BCL2L1","598","","","","Human Bcl-x beta (bcl-x) gene, complete cds",1622940,"U72398",NA,NA,"","20q11.21","Chromosome 20, NC_000020.11 (31664452..31723999, complement)","BH3 domain binding///identical protein binding///protein binding///protein heterodimerization activity///protein homodimerization activity///protein kinase binding","apoptotic mitochondrial changes///apoptotic process in bone marrow///cell proliferation///cellular process regulating host cell cycle in response to virus///cellular response to alkaloid///cellular response to amino acid stimulus///cellular response to gamma radiation///cytokinesis///endocytosis///extrinsic apoptotic signaling pathway in absence of ligand///fertilization///germ cell development///growth///hepatocyte apoptotic process///in utero embryonic development///intrinsic apoptotic signaling pathway in response to DNA damage///male gonad development///mitochondrion morphogenesis///mitotic cell cycle checkpoint///negative regulation of apoptotic process///negative regulation of establishment of protein localization to plasma membrane///negative regulation of execution phase of apoptosis///negative regulation of extrinsic apoptotic signaling pathway in absence of ligand///negative regulation of intrinsic apoptotic signaling pathway///negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage///negative regulation of neuron apoptotic process///negative regulation of release of cytochrome c from mitochondria///neuron apoptotic process///ovarian follicle development///positive regulation of cell proliferation///positive regulation of intrinsic apoptotic signaling pathway///regulation of mitochondrial membrane permeability///regulation of mitochondrial membrane potential///release of cytochrome c from mitochondria///response to cycloheximide///response to cytokine///spermatogenesis///suppression by virus of host apoptotic process","Bcl-2 family protein complex///cell junction///centrosome///cytoplasm///cytosol///integral component of membrane///mitochondrial inner membrane///mitochondrial matrix///mitochondrial outer membrane///mitochondrial outer membrane///mitochondrion///nuclear membrane///synaptic vesicle membrane","GO:0051434///GO:0042802///GO:0005515///GO:0046982///GO:0042803///GO:0019901","GO:0008637///GO:0071839///GO:0008283///GO:0060154///GO:0071312///GO:0071230///GO:0071480///GO:0000910///GO:0006897///GO:0097192///GO:0009566///GO:0007281///GO:0040007///GO:0097284///GO:0001701///GO:0008630///GO:0008584///GO:0070584///GO:0007093///GO:0043066///GO:0090005///GO:1900118///GO:2001240///GO:2001243///GO:1902230///GO:0043524///GO:0090201///GO:0051402///GO:0001541///GO:0008284///GO:2001244///GO:0046902///GO:0051881///GO:0001836///GO:0046898///GO:0034097///GO:0007283///GO:0019050","GO:0097136///GO:0030054///GO:0005813///GO:0005737///GO:0005829///GO:0016021///GO:0005743///GO:0005759///GO:0005741///GO:0005741///GO:0005739///GO:0031965///GO:0030672",-1.1305546,7.87990077272727,-3.074206792479,0.00521478028549708,0.999963124668809,-4.25426609367979,"BCL2L1","BCL2 like 1"
"215039_at","215039_at","long intergenic non-protein coding RNA 1140","LINC01140","339524","","","","",NA,"",NA,NA,"","1p22.3","Chromosome 1, NC_000001.11 (87129765..87169204)","","","","","","",-0.884153533333333,4.87060790909091,-2.41436871901174,0.0237848698637488,0.999963124668809,-4.37887229369408,"LINC01140","long intergenic non-protein coding RNA 1140"
"215079_at","215079_at","","","","CDNA: FLJ23070 fis, clone LNG05629","","Hs.612917","Homo sapiens cDNA: FLJ23070 fis, clone LNG05629",10439641,"AK026723",NA,NA,"","","","","","","","","",-0.9759904,4.67232636363636,-2.76596218603425,0.0107678773277198,0.999963124668809,-4.31278483412167,NA,NA
"215207_x_at","215207_x_at","NUS1 dehydrodolichyl diphosphate synthase subunit///NUS1 dehydrodolichyl diphosphate synthase subunit pseudogene 3","NUS1///NUS1P3","116150///11049","","","","601852205F1 NIH_MGC_56 Homo sapiens cDNA clone IMAGE:4076232 5-, mRNA sequence",11981255,"BF695847",NA,NA,"","6q22.1///13q12","Chromosome 6, NC_000006.12 (117675454..117710727)///Chromosome 13, NC_000013.11 (24327708..24332108)","molecular_function///contributes_to prenyltransferase activity///protein binding","angiogenesis///cell differentiation///cholesterol homeostasis///dolichol biosynthetic process///dolichyl diphosphate biosynthetic process///protein mannosylation///regulation of intracellular cholesterol transport","endoplasmic reticulum membrane///endoplasmic reticulum membrane///integral component of membrane","GO:0003674///contributes_to GO:0004659///GO:0005515","GO:0001525///GO:0030154///GO:0042632///GO:0019408///GO:0006489///GO:0035268///GO:0032383","GO:0005789///GO:0005789///GO:0016021",0.815442233333336,3.725825,2.39042483357688,0.0250643998314532,0.999963124668809,-4.38330702230913,"NUS1P3","NUS1 pseudogene 3"
"215207_x_at","215207_x_at","NUS1 dehydrodolichyl diphosphate synthase subunit///NUS1 dehydrodolichyl diphosphate synthase subunit pseudogene 3","NUS1///NUS1P3","116150///11049","","","","601852205F1 NIH_MGC_56 Homo sapiens cDNA clone IMAGE:4076232 5-, mRNA sequence",11981255,"BF695847",NA,NA,"","6q22.1///13q12","Chromosome 6, NC_000006.12 (117675454..117710727)///Chromosome 13, NC_000013.11 (24327708..24332108)","molecular_function///contributes_to prenyltransferase activity///protein binding","angiogenesis///cell differentiation///cholesterol homeostasis///dolichol biosynthetic process///dolichyl diphosphate biosynthetic process///protein mannosylation///regulation of intracellular cholesterol transport","endoplasmic reticulum membrane///endoplasmic reticulum membrane///integral component of membrane","GO:0003674///contributes_to GO:0004659///GO:0005515","GO:0001525///GO:0030154///GO:0042632///GO:0019408///GO:0006489///GO:0035268///GO:0032383","GO:0005789///GO:0005789///GO:0016021",0.815442233333336,3.725825,2.39042483357688,0.0250643998314532,0.999963124668809,-4.38330702230913,"NUS1","NUS1 dehydrodolichyl diphosphate synthase subunit"
"215211_at","215211_at","RRN3 homolog, RNA polymerase I transcription factor pseudogene 1","RRN3P1","730092","","","","Homo sapiens clone 23832 mRNA sequence",3005709,"AF054994",NA,NA,"","16p12.2","Chromosome 16, NC_000016.10 (21796630..21819174, complement)","","","","","","",-0.495750633333332,4.01956295454545,-2.13987565458927,0.0427805908664424,0.999963124668809,-4.42888983572974,"RRN3P1","RRN3 pseudogene 1"
"215221_at","215221_at","","","","CDNA: FLJ21411 fis, clone COL03986","","Hs.677318","Homo sapiens cDNA: FLJ21411 fis, clone COL03986",10437503,"AK025064",NA,NA,"","","","","","","","","",-0.667850533333331,6.98461009090909,-2.37392542172218,0.0259826575354844,0.999963124668809,-4.38635616239851,NA,NA
"215229_at","215229_at","uncharacterized LOC100129973","LOC100129973","100129973","","","","Homo sapiens clone 23963 mRNA sequence",2852605,"AF007131",NA,NA,"","15q21.2","Chromosome 15, NC_000015.10 (52180026..52205879)","","","","","","",-0.530359033333332,3.69131572727273,-2.13299687150409,0.0433970599019117,0.999963124668809,-4.43011619354109,"CERNA1","competing endogenous lncRNA 1 for miR-4707-5p and miR-4767"
"215421_at","215421_at","uncharacterized LOC100131510","LOC100131510","100131510","","","","zv41a09.x5 Soares ovary tumor NbHOT Homo sapiens cDNA clone IMAGE:756184 3-, mRNA sequence",5440736,"AI821657",NA,NA,"","2p23.3","Chromosome 2","","","","","","",0.754083033333334,4.38387486363636,2.28695123696656,0.0313541142709147,0.999963124668809,-4.40232919363263,NA,NA
"215543_s_at","215543_s_at","LARGE xylosyl- and glucuronyltransferase 1","LARGE1","9215","","","","Homo sapiens mRNA for KIAA0609 protein, partial cds",58257732,"AB011181",NA,NA,"","22q12.3","Chromosome 22, NC_000022.11 (33162237..33922841, complement)","UDP-xylosyltransferase activity///acetylglucosaminyltransferase activity///glucuronosyltransferase activity///glucuronosyltransferase activity///manganese ion binding///transferase activity, transferring glycosyl groups///xylosyltransferase activity","N-acetylglucosamine metabolic process///glycoprotein biosynthetic process///glycosphingolipid biosynthetic process///muscle cell cellular homeostasis///protein O-linked glycosylation///protein O-linked mannosylation///protein glycosylation///skeletal muscle organ development///skeletal muscle tissue regeneration","Golgi apparatus///Golgi membrane///integral component of Golgi membrane","GO:0035252///GO:0008375///GO:0015020///GO:0015020///GO:0030145///GO:0016757///GO:0042285","GO:0006044///GO:0009101///GO:0006688///GO:0046716///GO:0006493///GO:0035269///GO:0006486///GO:0060538///GO:0043403","GO:0005794///GO:0000139///GO:0030173",-0.992061699999996,6.80287263636364,-2.20045394978291,0.0376827045150118,0.999963124668809,-4.41802565715658,"LARGE1","LARGE xylosyl- and glucuronyltransferase 1"
"215611_at","215611_at","transcription factor 12","TCF12","6938","","","","AU146580 HEMBB1 Homo sapiens cDNA clone HEMBB1000893 3-, mRNA sequence",11008101,"AU146580",NA,NA,"","15q21","Chromosome 15, NC_000015.10 (56918090..57291261)","E-box binding///HMG box domain binding///RNA polymerase II core promoter proximal region sequence-specific DNA binding///SMAD binding///bHLH transcription factor binding///cAMP response element binding///enhancer binding///protein binding///protein heterodimerization activity///protein homodimerization activity///transcription factor activity, sequence-specific DNA binding///transcription factor binding///contributes_to transcription regulatory region DNA binding///transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding","immune response///muscle organ development///positive regulation of neuron differentiation///positive regulation of transcription from RNA polymerase II promoter///regulation of transcription from RNA polymerase II promoter///transcription from RNA polymerase II promoter","RNA polymerase II transcription factor complex///cytoplasm///nuclear chromatin///nucleus","GO:0070888///GO:0071837///GO:0000978///GO:0046332///GO:0043425///GO:0035497///GO:0035326///GO:0005515///GO:0046982///GO:0042803///GO:0003700///GO:0008134///contributes_to GO:0044212///GO:0001077","GO:0006955///GO:0007517///GO:0045666///GO:0045944///GO:0006357///GO:0006366","GO:0090575///GO:0005737///GO:0000790///GO:0005634",-0.5182356,2.50340322727273,-2.3488322096379,0.027438586141816,0.999963124668809,-4.39098235320406,"TCF12","transcription factor 12"
"215626_at","215626_at","","","","CDNA FLJ11568 fis, clone HEMBA1003278","","Hs.656171","AU144887 HEMBA1 Homo sapiens cDNA clone HEMBA1003278 3-, mRNA sequence",11006408,"AU144887",NA,NA,"","","","","","","","","",-0.692045066666665,4.75839804545455,-2.39962019560534,0.0245656946413923,0.999963124668809,-4.38160526815536,NA,NA
"215647_at","215647_at","","","","CDNA FLJ11514 fis, clone HEMBA1002229","","Hs.736000","Homo sapiens cDNA FLJ11514 fis, clone HEMBA1002229",10432783,"AK021576",NA,NA,"","","","","","","","","",-0.356428166666666,2.11810427272727,-2.12403001260282,0.0442126355445653,0.999963124668809,-4.4317124940129,NA,NA
"215649_s_at","215649_s_at","mevalonate kinase","MVK","4598","","","","Homo sapiens truncated mevalonate kinase mRNA, partial cds, alternatively spliced",9049521,"AF217536",NA,NA,"","12q24","Chromosome 12, NC_000012.12 (109573285..109597270)","ATP binding///identical protein binding///mevalonate kinase activity///mevalonate kinase activity///mevalonate kinase activity///protein binding","cholesterol biosynthetic process///cholesterol biosynthetic process///isopentenyl diphosphate biosynthetic process, mevalonate pathway///isoprenoid biosynthetic process///negative regulation of inflammatory response///phosphorylation","cytosol///cytosol///extracellular exosome///NOT peroxisome","GO:0005524///GO:0042802///GO:0004496///GO:0004496///GO:0004496///GO:0005515","GO:0006695///GO:0006695///GO:0019287///GO:0008299///GO:0050728///GO:0016310","GO:0005829///GO:0005829///GO:0070062///NOT GO:0005777",-0.736853633333332,5.23377436363636,-2.45874668098269,0.0215713865712322,0.999963124668809,-4.37062404836496,"MVK","mevalonate kinase"
"215725_at","215725_at","DiGeorge syndrome critical region gene 11 (non-protein coding)","DGCR11","25786","","","","Homo sapiens DGS-D mRNA, 3' end",1377759,"L77561",NA,NA,"","22q11.21","Chromosome 22, NC_000022.11 (19046162..19048375, complement)","","","","","","",0.831835700000002,5.20270104545455,2.48555165662738,0.0203283757544927,0.999963124668809,-4.36562516121255,"DGCR11","DiGeorge syndrome critical region gene 11"
"215766_at","215766_at","glutathione S-transferase alpha 1","GSTA1","2938","","","","Homo sapiens mRNA; cDNA DKFZp434D044 (from clone DKFZp434D044)",5419863,"AL096729",NA,NA,"","6p12.1","Chromosome 6, NC_000006.12 (52791380..52803967, complement)","glutathione peroxidase activity///glutathione transferase activity///glutathione transferase activity///glutathione transferase activity","cellular oxidant detoxification///epithelial cell differentiation///glutathione derivative biosynthetic process///glutathione metabolic process///linoleic acid metabolic process///metabolic process","cytosol///extracellular exosome","GO:0004602///GO:0004364///GO:0004364///GO:0004364","GO:0098869///GO:0030855///GO:1901687///GO:0006749///GO:0043651///GO:0008152","GO:0005829///GO:0070062",0.770100233333335,4.30588581818182,2.39057343783303,0.0250562668136595,0.999963124668809,-4.38327953425276,"GSTA1","glutathione S-transferase alpha 1"
"215766_at","215766_at","glutathione S-transferase alpha 1","GSTA1","2938","","","","Homo sapiens mRNA; cDNA DKFZp434D044 (from clone DKFZp434D044)",5419863,"AL096729",NA,NA,"","6p12.1","Chromosome 6, NC_000006.12 (52791380..52803967, complement)","glutathione peroxidase activity///glutathione transferase activity///glutathione transferase activity///glutathione transferase activity","cellular oxidant detoxification///epithelial cell differentiation///glutathione derivative biosynthetic process///glutathione metabolic process///linoleic acid metabolic process///metabolic process","cytosol///extracellular exosome","GO:0004602///GO:0004364///GO:0004364///GO:0004364","GO:0098869///GO:0030855///GO:1901687///GO:0006749///GO:0043651///GO:0008152","GO:0005829///GO:0070062",0.770100233333335,4.30588581818182,2.39057343783303,0.0250562668136595,0.999963124668809,-4.38327953425276,"GSTA5","glutathione S-transferase alpha 5"
"215772_x_at","215772_x_at","succinate-CoA ligase GDP-forming beta subunit","SUCLG2","8801","","","","Homo sapiens mRNA; cDNA DKFZp586M2023 (from clone DKFZp586M2023)",4884469,"AL050226",NA,NA,"","3p14.1","Chromosome 3, NC_000003.12 (67240957..67654614, complement)","ATP binding///GTP binding///succinate-CoA ligase (GDP-forming) activity","succinyl-CoA metabolic process///tricarboxylic acid cycle///tricarboxylic acid cycle","microtubule organizing center///mitochondrial matrix///mitochondrion///nucleus///plasma membrane","GO:0005524///GO:0005525///GO:0004776","GO:0006104///GO:0006099///GO:0006099","GO:0005815///GO:0005759///GO:0005739///GO:0005634///GO:0005886",0.644621600000001,2.98041709090909,2.20990222937438,0.0369390740862059,0.999963124668809,-4.41632121344126,"SUCLG2","succinate-CoA ligase GDP-forming subunit beta"
"215867_x_at","215867_x_at","carbonic anhydrase 12","CA12","771","","","","Homo sapiens mRNA; cDNA DKFZp564D066 (from clone DKFZp564D066)",4884095,"AL050025",NA,NA,"","15q22","Chromosome 15, NC_000015.10 (63321378..63382166, complement)","carbonate dehydratase activity///zinc ion binding","bicarbonate transport///chloride ion homeostasis///one-carbon metabolic process","integral component of membrane///plasma membrane","GO:0004089///GO:0008270","GO:0015701///GO:0055064///GO:0006730","GO:0016021///GO:0005886",0.731172033333335,4.79819963636364,2.39932405608701,0.0245816121524217,0.999963124668809,-4.38166010021624,"CA12","carbonic anhydrase 12"
"215974_at","215974_at","HLA complex group 4B (non-protein coding)","HCG4B","80868","HLA complex group 4B (non-protein coding)","HCG4B","Hs.661198","AF036973 Homo sapiens library (Carn G) Homo sapiens cDNA clone HCG IV.5, mRNA sequence",4104610,"AF036973",NA,NA,"","6p21.3","Chromosome 6, NC_000006.12 (29924592..29927215, complement)","","","","","","",0.510740200000003,4.49617786363636,2.13136527004416,0.0435444481444823,0.999963124668809,-4.43040685135304,NA,NA
"215977_x_at","215977_x_at","glycerol kinase","GK","2710","","","","H.sapiens mRNA for glycerol kinase",38413,"X68285",NA,NA,"","Xp21.3","Chromosome X, NC_000023.11 (30653348..30731462)","ATP binding///glycerol kinase activity///glycerol kinase activity///glycerol kinase activity///histone binding///protein binding","glucose homeostasis///glycerol catabolic process///glycerol metabolic process///glycerol-3-phosphate biosynthetic process///phosphorylation///regulation of fatty acid metabolic process///response to cold///response to drug///response to ethanol///triglyceride biosynthetic process///triglyceride metabolic process","cytosol///extracellular exosome///mitochondrial outer membrane///mitochondrion///nucleus","GO:0005524///GO:0004370///GO:0004370///GO:0004370///GO:0042393///GO:0005515","GO:0042593///GO:0019563///GO:0006071///GO:0046167///GO:0016310///GO:0019217///GO:0009409///GO:0042493///GO:0045471///GO:0019432///GO:0006641","GO:0005829///GO:0070062///GO:0005741///GO:0005739///GO:0005634",0.786639666666669,5.92019431818182,2.14445530662053,0.0423745438440206,0.999963124668809,-4.42807252109507,"GK","glycerol kinase"
"215997_s_at","215997_s_at","cullin 4B","CUL4B","8450","","","","AV694732 GKC Homo sapiens cDNA clone GKCGZH06 5-, mRNA sequence",10296595,"AV694732",NA,NA,"","Xq23","Chromosome X, NC_000023.11 (120524589..120575829, complement)","contributes_to damaged DNA binding///protein binding///contributes_to ubiquitin protein ligase activity///ubiquitin protein ligase binding","DNA damage response, detection of DNA damage///UV-damage excision repair///cell cycle///global genome nucleotide-excision repair///histone H2A monoubiquitination///neuron projection development///nucleotide-excision repair, DNA damage recognition///nucleotide-excision repair, DNA duplex unwinding///nucleotide-excision repair, DNA incision///nucleotide-excision repair, DNA incision, 3'-to lesion///nucleotide-excision repair, DNA incision, 5'-to lesion///nucleotide-excision repair, preincision complex assembly///nucleotide-excision repair, preincision complex stabilization///positive regulation of G1/S transition of mitotic cell cycle///positive regulation of protein catabolic process///protein ubiquitination involved in ubiquitin-dependent protein catabolic process///transcription-coupled nucleotide-excision repair","Cul4B-RING E3 ubiquitin ligase complex///cytoplasm///cytosol///extracellular exosome///nucleoplasm///nucleoplasm","contributes_to GO:0003684///GO:0005515///contributes_to GO:0061630///GO:0031625","GO:0042769///GO:0070914///GO:0007049///GO:0070911///GO:0035518///GO:0031175///GO:0000715///GO:0000717///GO:0033683///GO:0006295///GO:0006296///GO:0006294///GO:0006293///GO:1900087///GO:0045732///GO:0042787///GO:0006283","GO:0031465///GO:0005737///GO:0005829///GO:0070062///GO:0005654///GO:0005654",1.0807764,5.51456913636364,3.20011756422854,0.00385253346430411,0.999963124668809,-4.23045519939097,"CUL4B","cullin 4B"
"216017_s_at","216017_s_at","NGFI-A binding protein 2","NAB2","4665","","","","Homo sapiens mader gene, partial",3646138,"AJ011081",NA,NA,"","12q13.3","Chromosome 12, NC_000012.12 (57088894..57095476)","protein binding///transcription corepressor activity///transcription factor binding","Schwann cell differentiation///cell proliferation///endochondral ossification///myelination///negative regulation of transcription from RNA polymerase III promoter///nervous system development///regulation of epidermis development///transcription, DNA-templated","nucleus","GO:0005515///GO:0003714///GO:0008134","GO:0014037///GO:0008283///GO:0001958///GO:0042552///GO:0016480///GO:0007399///GO:0045682///GO:0006351","GO:0005634",-0.669242099999996,6.266728,-2.55118587699159,0.0175598959165134,0.999963124668809,-4.35333748741933,"NAB2","NGFI-A binding protein 2"
"216097_at","216097_at","","","","Clone HQ0262","","Hs.742024","Homo sapiens clone HQ0262",6690195,"AF090910",NA,NA,"","","","","","","","","",0.539851766666667,2.21377286363636,2.13264957826056,0.0434283945193241,0.999963124668809,-4.43017806856955,"PHF14","PHD finger protein 14"
"216121_at","216121_at","","","","","","","Homo sapiens genomic DNA; cDNA DKFZp566O053 (from clone DKFZp566O053)",58190235,"AL080106",NA,NA,"","","","","","","","","",0.675449533333335,3.89107236363636,2.68036463803568,0.0131080436197578,0.999963124668809,-4.32899540262605,NA,NA
"216198_at","216198_at","","","","","","","Homo sapiens cDNA FLJ11507 fis, clone HEMBA1002160",10432775,"AK021569",NA,NA,"","","","","","","","","",0.794230600000002,4.80364018181818,2.95494453974272,0.00692365264384613,0.999963124668809,-4.27689833090964,NA,NA
"216218_s_at","216218_s_at","phospholipase C like 2","PLCL2","23228","","","","",NA,"",NA,NA,"","3p24.3","Chromosome 3, NC_000003.12 (16802691..17090606)","GABA receptor binding///phosphatidylinositol phospholipase C activity///signal transducer activity","B cell proliferation involved in immune response///B-1a B cell differentiation///gamma-aminobutyric acid signaling pathway///intracellular signal transduction///lipid metabolic process///negative regulation of B cell receptor signaling pathway///positive regulation of receptor binding///regulation of peptidyl-serine phosphorylation///regulation of synaptic transmission, GABAergic","cytoplasm","GO:0050811///GO:0004435///GO:0004871","GO:0002322///GO:0002337///GO:0007214///GO:0035556///GO:0006629///GO:0050859///GO:1900122///GO:0033135///GO:0032228","GO:0005737",0.752782666666668,5.6340735,2.71518589357262,0.0121034926034418,0.999963124668809,-4.32240679877747,"PLCL2","phospholipase C like 2"
"216273_at","216273_at","zinc finger protein 460","ZNF460","10794","","","","H.sapiens HZF8 mRNA for zinc finger protein",498733,"X78931",NA,NA,"","19q13.4","Chromosome 19, NC_000019.10 (57279408..57298370)","RNA polymerase II core promoter proximal region sequence-specific DNA binding///metal ion binding///protein binding","regulation of transcription, DNA-templated///transcription, DNA-templated","nucleus","GO:0000978///GO:0046872///GO:0005515","GO:0006355///GO:0006351","GO:0005634",0.781275400000003,6.70358940909091,2.30128948251192,0.0304039510268849,0.999963124668809,-4.39970823159769,"ZNF460","zinc finger protein 460"
